spkitemid,r1,r2,acc,pron,flu,rhy
lh0xwvt2mq-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.8127708087,0.8971110862,0.6874572511,0.3643153909
lh0xwvt2mq-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.5141218507,0.5181818026,0.6775528231,0.8418873487
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,0.4459706423,-0.7065421,0.7562980599,-1.49158957
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.8354197366,-1.330345046,0.7606616602,-1.429722583
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.1026058526,-0.651531967,1.3325549293,-0.161657079
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,4,-0.306894174,-0.17542913,0.4471969236,-0.831945147
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.828538686,-0.666341826,0.3853842057,0.0935066334
lhd96242ub-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,-1.482769638,-2.664520522,1.5165286408,1.1121729287
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.6991160099,0.8527847238,-0.597491015,1.6610357219
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.6450279433,0.9671468134,1.1347082913,1.2637165751
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.8448678301,0.7726653233,1.270612036,2.6635628968
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.5698027277,1.0668367187,0.1827803743,2.3945798257
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.638124103,1.0480149308,0.6477743243,1.0822017145
ljfxo7ac46-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.4745964392,0.6680269765,0.742738509,0.4045648559
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.6086812348,0.411248167,0.3286690659,-0.192333693
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.8881215052,0.5730417524,0.7853801929,-1.546614264
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.8776832617,0.7098021592,0.5714280984,-0.308481703
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,4,-0.025125486,0.6323511454,0.2649494672,-0.281545342
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.5724847227,1.1570316804,0.7447102296,-0.217580635
lkyaktvln6-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.9877906907,0.8038008556,1.5693464297,-0.176785071
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.5313820248,0.6836817571,-0.18989599,-0.736426987
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.5901910649,0.5634806979,-2.516317485,-0.89166556
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.1106521671,0.6310044219,0.39827062,-1.09414003
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,0.438998443,0.980098084,0.063715434,-0.854958303
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.4031071796,1.1261398735,-0.140041035,-0.700828695
lnpp2tn9fk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,3,0.254489352,0.4353828365,0.1886382185,0.4342751924
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.4727615053,0.099566894,-0.702565187,-0.518901617
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.6304462178,0.2277351406,0.4471749337,-0.25408414
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.1079725142,0.0766021221,0.3041867499,-0.189412047
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,-0.676102312,-0.11026394,-1.665787659,0.1433499062
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,-0.050844913,0.2185355314,-1.224866858,-0.308266948
lo1laah61a-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,3,0.4147348976,0.6089735847,0.3086900836,-1.068463416
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-1.697125381,-0.903543729,-1.381135985,-0.941394326
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.4413062154,-0.321824338,-0.591280289,-1.462518264
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.1983926062,0.1429973273,0.2990569217,2.0060746529
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.0509578007,0.8053220646,-0.022429849,-0.169541611
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.1082101602,0.6702376771,0.1313191263,0.2711641481
lo719v9pbh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.309684995,-1.718208624,0.7661252636,1.1452498462
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,-0.480326346,0.0414987799,0.1871609546,0.8088420319
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.135729514,0.5041307652,-1.573899367,0.010234651
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,0.1365796016,0.2606460795,0.3850138083,0.8316332394
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,3,-0.386381918,0.0660644812,0.3990185383,0.2309035489
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,2,-0.76887016,0.3527584301,-2.654195209,-0.284015997
loqnke4nur-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,2,-0.437575161,-0.298199512,1.1494216335,-1.837361527
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,3,-1.487745119,-1.61774853,-1.20340239,-1.333798955
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,2,-1.145917583,-1.152204049,0.382688063,-1.625391588
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.570858619,-1.056137259,0.5224461623,-0.049824467
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,-0.841925899,-0.37139014,-0.828199804,0.0320444288
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,-0.707857828,-0.053162522,0.1348448399,-0.373272585
lrquyse1ll-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,3,-1.289326799,-1.763181938,-0.216999819,-2.830885523
lt0mawr97t-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-0.391852673,0.2143502805,-0.67797491,1.2636673493
lt0mawr97t-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,-0.347082087,0.035802622,-0.106442963,-0.219724635
lt0mawr97t-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,1.023476821,-0.541840301,0.5478514557,-0.372784665
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.5910402576,0.3223415008,-0.063887813,1.5451850124
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,3,-0.58613275,0.1042709296,0.0784768294,1.6507846588
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,4,0.7281904847,-0.461252061,0.9593455506,1.2538622976
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,1.2978450071,0.0773133421,0.0231189647,0.9680899046
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.5119775877,0.1797387244,0.7096919826,1.0169710851
lul2vjzxdv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.7675395739,1.1414126531,1.9242822882,1.6644149201
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.2934509655,0.0235851027,-0.652053811,-1.838329156
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.0508522459,-0.088588327,-0.956400982,-0.585557357
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,-0.189844098,-0.379493909,-2.102040112,-1.046103778
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,-0.956619223,0.083435783,-1.691128359,-0.705876699
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.0568552011,0.3932248075,-0.222793338,-0.700853543
luvdi0r24u-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.9181956965,0.4968999792,-0.777845352,-1.608560537
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,2,-0.77457513,-0.604661267,-0.106997369,-0.102776789
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,3,-0.885715029,-1.974716505,-0.442693414,-0.405348595
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,1,-0.898792249,-0.715640267,-1.578460142,0.8472980905
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-1.590000207,-0.572418378,-0.92227016,-0.334448529
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,3,-1.19525264,-0.527066899,-0.651431899,-0.134932859
ly7zva1cq8-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,2,4,0.6341309195,0.4445180145,1.4689051703,0.113445009
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,0.7773920532,0.5128719987,0.2057391197,-0.650444613
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,3,0.0710459364,-0.00153041,-0.625117195,0.6537592568
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,1.0984918439,0.6716811629,0.6568256999,0.6629040342
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,0.4645137844,0.8640210137,0.2232753844,0.5891259244
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.7973267174,0.9587451948,1.0764981456,0.0329432892
lyny1bp6k2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.658335609,0.7851024593,1.734689226,0.8461190083
lyx1fnm68p-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,3,0.8932290942,0.5055360491,0.430626995,1.7051861532
lyx1fnm68p-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-0.472102269,0.4105618461,0.1104270711,-0.007806684
lyx1fnm68p-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,-2.259677517,0.0159657676,0.450728601,-0.417139166
lyx1fnm68p-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.1689435182,0.0588459261,0.5445755848,1.3002385616
lyx1fnm68p-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,0.7366763925,0.3433676317,0.2657422256,1.2589748781
lzpn514zmv-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,-0.021616787,-0.373368637,0.5321442392,-0.731957065
lzpn514zmv-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.2569419809,-0.087559705,0.7347466065,0.2578473076
lzpn514zmv-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-1.353527627,-0.858104769,-2.063694262,0.0541577487
lzpn514zmv-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,-0.285646703,0.6416260148,-0.01426909,0.1457931057
lzpn514zmv-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.8672803809,-0.45630664,0.391237071,-0.682535615
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.2599316005,0.9291531245,0.9748867542,0.437841157
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.7303417383,1.046862467,1.2152526668,0.7116734795
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,1.0598239781,1.0153830414,0.5864870107,2.1571188683
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.8176302136,1.3919172871,1.3285371674,-0.116483926
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.4538021847,1.1036853079,0.761673712,2.1416883938
m2oa9yfvad-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.977877736,0.555256778,-0.639633576,0.2021616579
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.1856220194,0.4340294658,-1.199864762,0.3284358755
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-0.084115836,0.6555742711,-0.000259366,1.268876861
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.97879255,0.7225967276,-1.654905898,1.3716137054
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.5431366429,0.6490370226,1.8285019533,0.7436669498
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.0179055123,0.4568558792,0.8598360539,0.825218151
m2paabxax3-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.3349584333,0.5630250229,1.514060529,0.1526010967
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.4345444834,0.6926215849,-2.916562656,-1.376443059
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.6459982463,0.5157969816,-0.715289256,-0.743221894
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,3,0.5397976281,0.7790533214,0.8324655942,-0.20204189
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,-0.403620093,0.0394739033,-0.363242388,-0.614808215
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.073533271,0.7996390029,0.2632634574,0.2188729262
m3mbud7nyj-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.9926995322,0.7693700097,1.6194786506,-0.264712411
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,-0.34517017,-0.044091336,-0.863102952,1.1849708351
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.438412539,0.0713347066,-0.227879026,-0.191327803
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,-0.088181999,-0.823908816,0.4124839138,0.7065635066
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,2,-0.632646728,-0.248691557,-0.324710248,0.3414708635
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,3,-0.101820259,0.2039899318,-0.086092943,-0.97774065
m560xrt6i2-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,3,1.2347565814,0.1783839974,0.8358708489,-1.601878012
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,4,0.4404969799,0.1052404048,0.8548309773,0.5207691374
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,2,-0.750973528,0.0058696525,0.9116285172,0.1234220071
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,0.2530788366,0.2310670102,-0.741726661,0.9869126223
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.0145898902,-0.015304261,-0.423502926,1.8215473669
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,2,-0.010678986,-0.459070618,-0.154534575,1.9377833467
m5vm2m8gp9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-0.953950248,-2.670923518,1.535117835,0.1198228394
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.3419366425,1.0351652317,1.483110106,1.0946824938
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.852184782,0.4074876091,0.825219661,0.0785856535
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.2249660598,0.8911865007,0.9877801086,0.2999297349
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.6546511541,1.2668025251,1.5607415763,0.3698200234
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.9681442538,0.7848972142,0.3667618612,0.0514376022
m6jd1qs6fn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.0230081716,-0.707527634,0.7743444541,0.7695344327
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.5462466487,0.7504871799,0.3691051708,1.173499019
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,-0.003275978,-0.149231845,0.3155713886,0.0739727116
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.4104491124,0.6145296368,0.3344907258,0.5942009121
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,0.0744588058,0.4370085434,-1.637200854,1.52029056
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.2894787802,0.6163705181,0.1945770556,0.1756444928
m8cm6zi15b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.991777842,0.5533885174,1.4397218294,0.6845082878
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,-0.428855829,0.2398743549,-0.573226537,0.5722578413
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,1,-0.668157562,-0.079110848,-0.607736341,-1.233980469
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,-0.124718782,0.1817771697,-1.955020021,0.3036795726
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.6890453611,0.7808062383,-0.048713619,-0.535869325
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,3,-1.203432817,-0.338219392,-2.76345563,-0.459579548
m94d5cxgoo-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,2,2,-1.222065327,1.0427026,-0.820065247,-0.878282699
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.1305807467,-0.069861963,0.9823085087,-0.204020777
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.4893398991,0.3194940524,1.3845443178,-0.277232613
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.8033928419,1.1132028894,1.337434593,-1.268674546
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.0752601407,1.0772201843,0.601956902,-1.601094331
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,0.1116308458,0.8706158101,0.5566504615,-0.443035632
mabxfy4436-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.722964843,0.2288718723,1.2200381059,0.6230254316
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.6777149577,0.4279446535,0.1832390924,-0.761983409
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.0140205349,-0.040176154,0.3161641694,-0.452972577
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,-0.315486825,0.167869972,0.6795371316,0.7591844439
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,0.1251840298,0.0654197821,0.3010055655,0.0647978199
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,0.3443154041,0.5170475122,-0.093881417,0.3634069749
mim85crq3h-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.5228229528,0.1085007772,0.5017464671,-1.459580382
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,-0.187552266,-0.040832487,-0.488811041,0.1550786523
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.4311512932,-0.041264362,0.6038550165,0.762093736
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,2,-0.393643142,-0.885514055,-0.693179805,-0.070743841
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,2,-0.435895345,-0.466182495,0.1668428285,0.6435089043
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.402481835,0.3826663447,-0.635936453,-0.415226422
mjiq15r5ip-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,3,0.7756859662,-0.136372117,0.6764832609,-0.828625701
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.6374085866,0.7080090092,-0.226468836,1.1348505955
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,1.4817433854,0.4460000729,1.3127211491,-0.27461079
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.6799100905,0.8369536587,0.6709852728,-0.199575196
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,0.3817713265,0.8320407623,-0.503903034,0.235591068
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.8955402985,1.1190510922,0.9274029891,-0.111702533
mo9w9ag3zo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.8252371502,0.7194604752,-0.086096059,-1.116210771
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.7551052491,0.6552516882,0.0112451803,0.2028292765
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.7691888548,0.5353607902,0.6457673681,0.8266053851
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,3,0.0928710905,0.1978369506,0.7255530811,-0.30604126
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.1864116825,0.8775965491,0.0203529716,0.1622585046
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.5083535492,0.7936628791,0.250003891,-0.056942455
mrbtrliz9o-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.6333129533,0.8261129709,0.8060555137,-0.063328986
msibkcr3w0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,4,0.2606292369,0.4469068312,-1.019804803,1.1766398984
msibkcr3w0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.4376902726,0.4657414763,0.0345970234,0.2281272679
msibkcr3w0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.5258892,-0.386907709,0.3417048124,1.9223379741
msibkcr3w0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,-0.17306205,0.3583463272,-0.521702593,-0.130543677
